idType	GeneID	ID	geneSymbol	chr	strand	spliceType	eventRegion	altExon	IncLevel1	IncLevel2	IncLevelDifference	PValue	FDR	novel	pctR10	pctR20	statJCmin	aseType	geneBiotype	transcriptNameExon	inTranscriptId	inTranscriptName	inTranscriptBiotype	outTranscriptId	outTranscriptName	outTranscriptBiotype
SRSF7_SE_34411	ENSG00000115875.14	34411	SRSF7	chr2	-	SE	38975720:38975795-38976039:38976488-38976670:38976847	38976039:38976488	0.174	0.448	-0.274	4.70243E-08	6.62836E-06	known	1	0.75	18	PC_SO_NPC_SI	protein_coding	SRSF7-002( E4 ),SRSF7-010( E4 )	ENST00000425778.1,ENST00000425941.2	SRSF7-002,SRSF7-010	nonsense_mediated_decay,nonsense_mediated_decay	ENST00000313117.6,ENST00000409276.1,ENST00000446327.2,ENST00000452806.1	SRSF7-001,SRSF7-012,SRSF7-201,SRSF7-007	protein_coding,protein_coding,protein_coding,protein_coding
SRSF7_SE_71153	ENSG00000115875.14	71153	SRSF7	chr2	-	SE	38975720:38975795-38976381:38976488-38976670:38976847	38976381:38976488	0.11	0.356	-0.246	4.45028E-10	9.85746E-08	novel	1	0.6	17	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000313117.6,ENST00000409276.1,ENST00000446327.2,ENST00000452806.1	SRSF7-001,SRSF7-012,SRSF7-201,SRSF7-007	protein_coding,protein_coding,protein_coding,protein_coding
SSBP2_MXE_6872	ENSG00000145687.11	6872	SSBP2	chr5	-	MXE	80785068:80785128-80809446:80809536-80908380:80908457-80911291:80911376	80809446:80809536-80908380:80908457	0.1	0.218	-0.119	0.000183159	0.011358574	novel	0.9	0.4	10	NA_SO	protein_coding	SSBP2-001( E5 ),SSBP2-010( E5 ),SSBP2-011( E5 ),SSBP2-012( E5 ),SSBP2-017( E3 ),SSBP2-009( E1 ),SSBP2-007( E5 ),SSBP2-008( E1 ),SSBP2-019( E3 ),SSBP2-013( E6 )	ENST00000320672.4,ENST00000504174.1,ENST00000507472.1,ENST00000507655.1,ENST00000509013.2,ENST00000509743.2,ENST00000512098.1	SSBP2-001,SSBP2-010,SSBP2-017,SSBP2-012,SSBP2-013,SSBP2-019,SSBP2-011	protein_coding,processed_transcript,processed_transcript,processed_transcript,protein_coding,processed_transcript,processed_transcript	NA	NA	NA
SSBP2_SE_67041	ENSG00000145687.11	67041	SSBP2	chr5	-	SE	80809446:80809536-80908380:80908457-80911291:80911376	80908380:80908457	0.09	0.193	-0.103	0.000239647	0.012565392	novel	0.9	0.15	10	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000320672.4,ENST00000504174.1,ENST00000505980.1,ENST00000507472.1,ENST00000507655.1,ENST00000509013.2,ENST00000509743.2,ENST00000512098.1	SSBP2-001,SSBP2-010,SSBP2-007,SSBP2-017,SSBP2-012,SSBP2-013,SSBP2-019,SSBP2-011	protein_coding,processed_transcript,protein_coding,processed_transcript,processed_transcript,protein_coding,processed_transcript,processed_transcript
SUMF2_SE_41625	ENSG00000129103.13	41625	SUMF2	chr7	+	SE	56140689:56140804-56142278:56142429-56144526:56144582	56142278:56142429	0.95	0.836	0.113	3.79235E-05	0.002537645	known	1	0.75	5	PC_SI_NPC_SO	protein_coding	SUMF2-201( E4 ),SUMF2-015( E5 ),SUMF2-003( E5 ),SUMF2-012( E5 ),SUMF2-013( E5 ),SUMF2-002( E4 ),SUMF2-001( E5 ),SUMF2-005( E4 )	ENST00000395436.2	SUMF2-002	protein_coding	ENST00000438133.1	SUMF2-007	nonsense_mediated_decay
SUMF2_SE_73629	ENSG00000129103.13	73629	SUMF2	chr7	+	SE	56140689:56140804-56142285:56142429-56144526:56144582	56142285:56142429	0.938	0.794	0.144	1.3378E-05	0.001019656	novel	0.95	0.4	5	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000438133.1	SUMF2-007	nonsense_mediated_decay
SUN1_MXE_3638	ENSG00000164828.13	3638	SUN1	chr7	+	MXE	882977:883157-888054:888252-889156:889240-889559:889670	888054:888252-889156:889240	0.672	0.842	-0.169	0.000446593	0.022690132	known	0.8	0.25	13	NA_SI	protein_coding	SUN1-008( E2 ),SUN1-003( E6 ),SUN1-204( E9 ),SUN1-004( E6 )	NA	NA	NA	ENST00000419312.1	SUN1-027	protein_coding
SUN1_MXE_3640	ENSG00000164828.13	3640	SUN1	chr7	+	MXE	888054:888252-889156:889240-889559:889670-891020:891119	889156:889240-889559:889670	0.582	0.336	0.246	0.000808927	0.037078729	known	0.9	0.5	17	NA_SO	protein_coding	SUN1-012( E2 ),SUN1-004( E7 ),SUN1-201( E2 ),SUN1-204( E10 ),SUN1-008( E3 ),SUN1-027( E2 )	ENST00000429178.1	SUN1-008	protein_coding	NA	NA	NA
TAF1D_A3SS_22783	ENSG00000166012.10	22783	TAF1D	chr11	-	A3SS	93469859:93469917-93469917:93470143-93470229:93470405	93469917:93470143	0.285	0.137	0.149	9.74243E-07	0.000362208	novel	1	0.4	19	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000323981.2,ENST00000448108.2,ENST00000526015.1	TAF1D-002,TAF1D-001,TAF1D-004	nonsense_mediated_decay,protein_coding,nonsense_mediated_decay
TAF1D_A5SS_16020	ENSG00000166012.10	16020	TAF1D	chr11	-	A5SS	93467790:93467826-93469046:93469306-93469306:93469405	93469046:93469306	0.572	0.319	0.252	0.000273755	0.026008654	novel	0.8	0.25	14	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000323981.2,ENST00000526015.1,ENST00000527068.1,ENST00000529794.1,ENST00000533794.1,ENST00000540232.1	TAF1D-002,TAF1D-004,TAF1D-010,TAF1D-011,TAF1D-013,TAF1D-023	nonsense_mediated_decay,nonsense_mediated_decay,retained_intron,retained_intron,nonsense_mediated_decay,nonsense_mediated_decay
TAF1D_RI_5012	ENSG00000166012.10	5012	TAF1D	chr11	-	RI	93469859:93469917-93469917:93470229-93470229:93470405	93469917:93470229	0.411	0.174	0.236	1.05375E-08	8.06607E-07	known	1	0.75	19	NPC_SISO	protein_coding	TAF1D-010( E2 )	ENST00000527068.1	TAF1D-010	retained_intron	ENST00000323981.2,ENST00000448108.2,ENST00000526015.1	TAF1D-002,TAF1D-001,TAF1D-004	nonsense_mediated_decay,protein_coding,nonsense_mediated_decay
TBX15_SE_22733	ENSG00000092607.9	22733	TBX15	chr1	-	SE	119425669:119428139-119433489:119433588-119441650:119441748	119433489:119433588	0.139	0.332	-0.192	3.00781E-08	4.43553E-06	known	0.95	0.85	19	PC_SISO	protein_coding	TBX15-003( E3 )	ENST00000449873.1	TBX15-003	protein_coding	ENST00000207157.3,ENST00000369429.3	TBX15-001,TBX15-002	protein_coding,protein_coding
TFRC_SE_72174	ENSG00000072274.8	72174	TFRC	chr3	-	SE	195800800:195800996-195801197:195801304-195802029:195802231	195801197:195801304	0.024	0.132	-0.108	4.32987E-15	3.26352E-12	novel	0.85	0.75	8	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000360110.4,ENST00000392396.3	TFRC-001,TFRC-002	protein_coding,protein_coding
THBS3_RI_8408	ENSG00000169231.9	8408	THBS3	chr1	-	RI	155167253:155167450-155167450:155167670-155167670:155167744	155167450:155167670	0.036	0.386	-0.349	3.74145E-14	7.73265E-12	novel	0.9	0.6	13	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000368378.3,ENST00000457183.2,ENST00000541576.1,ENST00000541990.1	THBS3-001,THBS3-009,THBS3-201,THBS3-202	protein_coding,protein_coding,protein_coding,protein_coding
TLK1_MXE_3028	ENSG00000198586.9	3028	TLK1	chr2	-	MXE	171871360:171871458-171879381:171879639-171884848:171884915-171902683:171902872	171879381:171879639-171884848:171884915	0.987	0.886	0.101	2.97684E-12	1.3214E-09	known	1	0.8	5	NA_SI	protein_coding	TLK1-004( E14 ),TLK1-003( E13 )	NA	NA	NA	ENST00000360843.3,ENST00000431350.2,ENST00000434911.2,ENST00000442919.2,ENST00000521943.1	TLK1-002,TLK1-001,TLK1-005,TLK1-201,TLK1-012	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding
TLK1_SE_70976	ENSG00000198586.9	70976	TLK1	chr2	-	SE	171871360:171871458-171879381:171879507-171884848:171884915	171879381:171879507	0.015	0.117	-0.101	1.79234E-12	7.15198E-10	novel	0.85	0.3	5	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000360843.3,ENST00000431350.2,ENST00000434911.2,ENST00000442919.2,ENST00000521943.1	TLK1-002,TLK1-001,TLK1-005,TLK1-201,TLK1-012	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding
TMEM165_SE_65663	ENSG00000134851.8	65663	TMEM165	chr4	+	SE	56277780:56278006-56282208:56282324-56283238:56283414	56282208:56282324	0.096	0.324	-0.228	1.56369E-06	0.000156565	novel	0.8	0.25	13	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000381334.5,ENST00000508404.1,ENST00000511710.1,ENST00000542052.1	TMEM165-001,TMEM165-002,TMEM165-007,TMEM165-201	protein_coding,nonsense_mediated_decay,processed_transcript,protein_coding
TMEM173_RI_3714	ENSG00000184584.8	3714	TMEM173	chr5	-	RI	138860374:138860483-138860483:138860743-138860743:138861289	138860483:138860743	0.327	0.627	-0.299	0.000192717	0.004902125	known	0.9	0.3	14	NPC_SISO	protein_coding	TMEM173-002( E3 )	ENST00000507297.1	TMEM173-002	retained_intron	ENST00000330794.4,ENST00000503287.1,ENST00000509573.1,ENST00000510817.1,ENST00000511850.1,ENST00000511886.1,ENST00000512606.1,ENST00000514119.1	TMEM173-001,TMEM173-010,TMEM173-014,TMEM173-006,TMEM173-011,TMEM173-008,TMEM173-015,TMEM173-005	protein_coding,retained_intron,retained_intron,protein_coding,processed_transcript,processed_transcript,processed_transcript,retained_intron
TNS1_RI_3733	ENSG00000079308.12	3733	TNS1	chr2	-	RI	218745620:218745737-218745737:218747068-218747068:218747134	218745737:218747068	0.211	0.373	-0.162	0.001028449	0.020437945	known	0.95	0.65	20	PC_SO_NPC_SI	protein_coding	TNS1-011( E3 )	ENST00000479185.1	TNS1-011	retained_intron	ENST00000171887.4,ENST00000310858.6,ENST00000413554.1,ENST00000419504.1,ENST00000430930.1,ENST00000446903.1,ENST00000453356.1	TNS1-001,TNS1-008,TNS1-006,TNS1-004,TNS1-005,TNS1-002,TNS1-020	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding
TRA2A_RI_3939	ENSG00000164548.6	3939	TRA2A	chr7	-	RI	23561325:23561459-23561459:23561739-23561739:23562051	23561459:23561739	0.94	0.79	0.15	4.99017E-07	2.54653E-05	known	1	0.6	6	NPC_SISO	protein_coding	TRA2A-002( E2 )	ENST00000494255.1	TRA2A-002	retained_intron	ENST00000490942.1	TRA2A-003	processed_transcript
TRA2A_RI_3940	ENSG00000164548.6	3940	TRA2A	chr7	-	RI	23561325:23561459-23561459:23561750-23561750:23562051	23561459:23561750	0.984	0.777	0.207	5.8743E-12	8.99312E-10	known	1	0.6	5	PC_SO_NPC_SI	protein_coding	TRA2A-002( E2 )	ENST00000494255.1	TRA2A-002	retained_intron	ENST00000392502.4,ENST00000538367.1	TRA2A-201,TRA2A-202	protein_coding,protein_coding
TRIM33_SE_20520	ENSG00000197323.6	20520	TRIM33	chr1	-	SE	114970369:114970516-114973419:114973534-114976238:114976355	114973419:114973534	0.988	0.854	0.135	2.322E-05	0.001653676	known	0.95	0.4	3	NA_SO	protein_coding	TRIM33-201( E4 ),TRIM33-003( E3 ),TRIM33-002( E6 ),TRIM33-001( E6 )	ENST00000358465.2,ENST00000369543.2,ENST00000448034.1,ENST00000450349.2	TRIM33-001,TRIM33-002,TRIM33-003,TRIM33-201	protein_coding,protein_coding,protein_coding,protein_coding	NA	NA	NA
TRIP12_A3SS_5546	ENSG00000153827.9	5546	TRIP12	chr2	-	A3SS	230670445:230670518-230670518:230670599-230672423:230672580	230670518:230670599	0.892	0.74	0.151	0.000226816	0.028293846	known	1	0.95	11	PC_SISO	protein_coding	TRIP12-005( E15 )	ENST00000389045.3	TRIP12-005	protein_coding	ENST00000283943.5,ENST00000389044.4	TRIP12-001,TRIP12-004	protein_coding,protein_coding
TSPAN4_SE_22626	ENSG00000214063.6	22626	TSPAN4	chr11	+	SE	849815:850367-862549:862741-864436:864511	862549:862741	0.786	0.899	-0.113	5.83987E-05	0.003715332	known	0.8	0.1	6	PC_SI_NPC_SO	protein_coding	TSPAN4-201( E3 ),TSPAN4-203( E4 ),TSPAN4-016( E3 ),TSPAN4-017( E3 ),TSPAN4-011( E4 ),TSPAN4-015( E3 ),TSPAN4-005( E3 ),TSPAN4-006( E3 ),TSPAN4-007( E3 ),TSPAN4-001( E4 ),TSPAN4-202( E4 ),TSPAN4-010( E2 ),TSPAN4-204( E4 )	ENST00000346501.4,ENST00000397397.2,ENST00000397404.1,ENST00000397406.1,ENST00000397408.1,ENST00000397411.2,ENST00000409531.1,ENST00000409543.2,ENST00000527644.1	TSPAN4-017,TSPAN4-001,TSPAN4-202,TSPAN4-203,TSPAN4-204,TSPAN4-006,TSPAN4-005,TSPAN4-007,TSPAN4-010	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding	ENST00000464987.1,ENST00000524895.1,ENST00000532375.1	TSPAN4-002,TSPAN4-012,TSPAN4-018	retained_intron,retained_intron,protein_coding
TTC37_SE_63277	ENSG00000198677.6	63277	TTC37	chr5	-	SE	94849274:94849349-94849895:94849996-94850558:94850627	94849895:94849996	0.009	0.159	-0.15	0	0	novel	0.9	0.65	9	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000358746.2,ENST00000506007.1,ENST00000507805.1,ENST00000508181.1,ENST00000515176.1	TTC37-001,TTC37-011,TTC37-010,TTC37-009,TTC37-015	protein_coding,retained_intron,retained_intron,retained_intron,processed_transcript
TUBB4B_RI_10105	ENSG00000188229.5	10105	TUBB4B	chr9	+	RI	140136172:140136281-140136281:140136362-140136362:140136661	140136281:140136362	0.102	0.284	-0.181	9.66795E-08	6.24414E-06	novel	0.8	0.4	13	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000340384.4,ENST00000604929.1	TUBB4B-001,TUBB4B-002	protein_coding,retained_intron
U2AF1_RI_946	ENSG00000160201.7	946	U2AF1	chr21	-	RI	44520562:44520629-44520629:44524424-44524424:44524512	44520629:44524424	0.268	0.502	-0.234	0.000867774	0.017583057	known	0.85	0.15	17	PC_SO_NPC_SI	protein_coding	U2AF1-005( E2 )	ENST00000475639.1	U2AF1-005	retained_intron	ENST00000291552.4,ENST00000459639.1	U2AF1-001,U2AF1-004	protein_coding,protein_coding
UBE2K_SE_15505	ENSG00000078140.9	15505	UBE2K	chr4	+	SE	39776453:39776553-39779301:39779430-39779979:39780004	39779301:39779430	0.94	0.804	0.135	2.45332E-06	0.00023235	known	1	1	7	PC_SO_NPC_SI	protein_coding	UBE2K-002( E6 ),UBE2K-007( E3 ),UBE2K-004( E4 ),UBE2K-201( E4 ),UBE2K-003( E5 ),UBE2K-005( E4 ),UBE2K-001( E6 )	ENST00000261427.5,ENST00000438068.2,ENST00000503368.1,ENST00000510719.1,ENST00000513231.1	UBE2K-001,UBE2K-002,UBE2K-005,UBE2K-007,UBE2K-003	protein_coding,processed_transcript,protein_coding,nonsense_mediated_decay,processed_transcript	ENST00000445950.2	UBE2K-006	protein_coding
UBE2Q2_MXE_5232	ENSG00000140367.7	5232	UBE2Q2	chr15	+	MXE	76161291:76161351-76165768:76165909-76168527:76168612-76170301:76170362	76165768:76165909-76168527:76168612	0.648	0.763	-0.115	0.000999019	0.043883995	known	1	1	20	NA_SISO	protein_coding	UBE2Q2-001( E5 ),UBE2Q2-004( E3 ),UBE2Q2-006( E2 ),UBE2Q2-002( E4 ),UBE2Q2-003( E5 ),UBE2Q2-201( E5 )	NA	NA	NA	NA	NA	NA
UBE2Q2_SE_59596	ENSG00000140367.7	59596	UBE2Q2	chr15	+	SE	76165768:76165909-76168527:76168612-76171438:76171529	76168527:76168612	0.933	0.808	0.125	6.75364E-05	0.004227299	known	0.85	0.65	4	NA_SISO	protein_coding	UBE2Q2-201( E6 ),UBE2Q2-004( E4 ),UBE2Q2-002( E5 ),UBE2Q2-003( E6 ),UBE2Q2-001( E6 )	NA	NA	NA	NA	NA	NA
UBE2Q2_SE_59600	ENSG00000140367.7	59600	UBE2Q2	chr15	+	SE	76165768:76165909-76170301:76170362-76171438:76171529	76170301:76170362	0.919	0.807	0.113	0.000125991	0.007174478	known	0.95	0.35	4	NA_SISO	protein_coding	UBE2Q2-201( E7 ),UBE2Q2-002( E6 ),UBE2Q2-004( E5 ),UBE2Q2-003( E7 ),UBE2Q2-001( E7 )	NA	NA	NA	NA	NA	NA
UBE3A_SE_63813	ENSG00000114062.13	63813	UBE3A	chr15	-	SE	25599179:25599573-25599674:25599787-25601038:25601203	25599674:25599787	0.975	0.865	0.11	6.39097E-07	7.00657E-05	novel	1	0.6	3	NA_SISO	NA	NA( ENA )	NA	NA	NA	NA	NA	NA
UBQLN1_A5SS_3014	ENSG00000135018.9	3014	UBQLN1	chr9	-	A5SS	86279944:86280060-86281264:86284099-86284099:86284242	86281264:86284099	0.768	0.902	-0.134	1.58405E-05	0.002421773	known	1	0.65	10	PC_SO_NPC_SI	protein_coding	UBQLN1-003( E6 )	ENST00000376395.4,ENST00000526134.1,ENST00000533705.1	UBQLN1-001,UBQLN1-006,UBQLN1-003	protein_coding,protein_coding,retained_intron	ENST00000257468.7	UBQLN1-002	protein_coding
UBQLN1_SE_31480	ENSG00000135018.9	31480	UBQLN1	chr9	-	SE	86279944:86280060-86281264:86281309-86284099:86284206	86281264:86281309	0.698	0.875	-0.177	0.000315245	0.016139362	known	0.85	0.4	10	PC_SISO	protein_coding	UBQLN1-006( E2 )	ENST00000526134.1	UBQLN1-006	protein_coding	ENST00000257468.7	UBQLN1-002	protein_coding
UBQLN1_SE_31482	ENSG00000135018.9	31482	UBQLN1	chr9	-	SE	86279944:86280060-86281264:86281348-86284099:86284242	86281264:86281348	0.822	0.927	-0.105	6.25296E-06	0.000520454	known	1	1	10	PC_SISO	protein_coding	UBQLN1-001( E8 )	ENST00000376395.4	UBQLN1-001	protein_coding	ENST00000257468.7	UBQLN1-002	protein_coding
UBR2_MXE_5086	ENSG00000024048.6	5086	UBR2	chr6	+	MXE	42629921:42630015-42630995:42631157-42633146:42633250-42633904:42633983	42630995:42631157-42633146:42633250	0.425	0.639	-0.214	0.000725471	0.03399234	known	0.95	0.2	19	NA_SISO	protein_coding	UBR2-002( E32 ),UBR2-201( E24 ),UBR2-001( E32 )	NA	NA	NA	NA	NA	NA
UBR2_MXE_9532	ENSG00000024048.6	9532	UBR2	chr6	+	MXE	42629921:42630015-42630995:42631157-42633163:42633250-42633904:42633983	42630995:42631157-42633163:42633250	0.425	0.637	-0.212	0.000542144	0.026739442	novel	0.9	0.2	19	NA_SISO	protein_coding	UBR2-002( E32 ),UBR2-201( E24 ),UBR2-001( E32 )	NA	NA	NA	NA	NA	NA
USO1_SE_75491	ENSG00000138768.10	75491	USO1	chr4	+	SE	76692234:76692290-76695342:76695472-76695828:76695949	76695342:76695472	0.004	0.12	-0.116	0	0	novel	0.95	0.8	8	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000264904.6,ENST00000514213.2,ENST00000538159.1	USO1-001,USO1-201,USO1-202	protein_coding,protein_coding,protein_coding
USP16_RI_4221	ENSG00000156256.10	4221	USP16	chr21	+	RI	30414792:30414849-30414849:30415743-30415743:30415920	30414849:30415743	0.134	0.288	-0.154	0.002643228	0.045906656	known	0.85	0.2	16	PC_SO_NPC_SI	protein_coding	USP16-004( E12 )	ENST00000474835.1	USP16-004	retained_intron	ENST00000334352.4,ENST00000399975.3,ENST00000399976.2,ENST00000535828.1	USP16-003,USP16-001,USP16-002,USP16-201	protein_coding,protein_coding,protein_coding,protein_coding
USP34_SE_47164	ENSG00000115464.10	47164	USP34	chr2	-	SE	61420035:61420115-61431390:61431515-61431631:61431736	61431390:61431515	0.903	0.779	0.124	7.25422E-05	0.004483734	known	0.8	0.15	6	NA_SI	protein_coding	USP34-001( E74 ),USP34-003( E24 )	NA	NA	NA	ENST00000411912.1	USP34-002	protein_coding
VCP_RI_5452	ENSG00000165280.11	5452	VCP	chr9	-	RI	35060309:35060522-35060522:35060797-35060797:35060920	35060522:35060797	0.078	0.214	-0.136	1.42161E-07	8.64151E-06	known	1	0.95	19	NPC_SISO	protein_coding	VCP-007( E3 )	ENST00000480327.1	VCP-007	retained_intron	ENST00000358901.6,ENST00000493886.1	VCP-001,VCP-005	protein_coding,retained_intron
XPO1_SE_35008	ENSG00000082898.12	35008	XPO1	chr2	-	SE	61726847:61727029-61729383:61729445-61749745:61749818	61729383:61729445	1	0.827	0.173	0.000451457	0.02198714	known	0.85	0.1	2	NA_SI	protein_coding	XPO1-005( E6 ),XPO1-008( E6 ),XPO1-006( E5 ),XPO1-001( E5 ),XPO1-004( E6 ),XPO1-015( E5 )	NA	NA	NA	ENST00000437159.1	XPO1-024	nonsense_mediated_decay
XPOT_RI_5267	ENSG00000184575.7	5267	XPOT	chr12	+	RI	64818817:64818918-64818918:64819117-64819117:64819237	64818918:64819117	0.94	0.766	0.174	9.68825E-12	1.40514E-09	known	0.9	0.35	6	PC_SO_NPC_SI	protein_coding	XPOT-005( E3 )	ENST00000542958.1	XPOT-005	retained_intron	ENST00000538086.1	XPOT-006	protein_coding
XRN1_MXE_9082	ENSG00000114127.6	9082	XRN1	chr3	-	MXE	142132976:142133133-142135981:142136071-142136311:142136450-142137345:142137451	142135981:142136071-142136311:142136450	0	0.105	-0.105	1.28438E-05	0.001190384	novel	1	0.35	2	NA_SO	protein_coding	XRN1-004( E13 ),XRN1-005( E10 ),XRN1-001( E13 )	ENST00000264951.4,ENST00000392981.2,ENST00000472697.1	XRN1-001,XRN1-004,XRN1-005	protein_coding,protein_coding,retained_intron	NA	NA	NA
YBX3_RI_2402	ENSG00000060138.8	2402	YBX3	chr12	-	RI	10854558:10854733-10854733:10856649-10856649:10856747	10854733:10856649	0.058	0.188	-0.13	2.77556E-15	7.91225E-13	known	1	1	18	NPC_SISO	protein_coding	YBX3-002( E6 )	ENST00000540447.1	YBX3-002	retained_intron	ENST00000228251.4,ENST00000279550.7,ENST00000536823.1,ENST00000542002.1,ENST00000542641.1,ENST00000544504.1	YBX3-001,YBX3-003,YBX3-016,YBX3-010,YBX3-008,YBX3-013	protein_coding,protein_coding,retained_intron,retained_intron,retained_intron,processed_transcript
YBX3_RI_2404	ENSG00000060138.8	2404	YBX3	chr12	-	RI	10862506:10862713-10862713:10865809-10865809:10865932	10862713:10865809	0.227	0.553	-0.327	1.44329E-15	4.41914E-13	known	1	1	20	NPC_SISO	protein_coding	YBX3-002( E5 )	ENST00000540447.1	YBX3-002	retained_intron	ENST00000228251.4,ENST00000539204.1	YBX3-001,YBX3-007	protein_coding,processed_transcript
ZFAND5_SE_47389	ENSG00000107372.8	47389	ZFAND5	chr9	-	SE	74975543:74975703-74978385:74978522-74979611:74980113	74978385:74978522	0.575	0.28	0.295	6.40594E-06	0.000530744	known	0.85	0.6	17	PC_SI_NPC_SO	protein_coding	ZFAND5-004( E2 ),ZFAND5-002( E2 )	ENST00000376962.5	ZFAND5-002	protein_coding	ENST00000376960.4,ENST00000487330.1	ZFAND5-001,ZFAND5-005	protein_coding,processed_transcript
ZNF207_A5SS_16371	ENSG00000010244.12	16371	ZNF207	chr17	+	A5SS	30696617:30696801-30696801:30697101-30700417:30700476	30696801:30697101	0.61	0.824	-0.214	0.000342296	0.031482469	novel	0.95	0.4	13	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000579810.2,ENST00000581531.1	ZNF207-019,ZNF207-008	retained_intron,nonsense_mediated_decay
ZNF280D_SE_19913	ENSG00000137871.15	19913	ZNF280D	chr15	-	SE	56946395:56946432-56946582:56946701-56950621:56950684	56946582:56946701	0.925	0.713	0.212	1.2362E-08	1.96158E-06	known	0.9	0.2	5	NA_SO	protein_coding	ZNF280D-003( E18 ),ZNF280D-001( E17 ),ZNF280D-006( E10 ),ZNF280D-007( E23 )	ENST00000267807.7,ENST00000559237.1	ZNF280D-003,ZNF280D-001	protein_coding,protein_coding	NA	NA	NA
ZNF280D_SE_19917	ENSG00000137871.15	19917	ZNF280D	chr15	-	SE	56958876:56959184-56960194:56960439-56961020:56961155	56960194:56960439	0.088	0.474	-0.387	1.11022E-15	9.414E-13	known	0.9	0.25	15	NPC_SISO	protein_coding	ZNF280D-004( E15 )	ENST00000558002.1	ZNF280D-004	nonsense_mediated_decay	ENST00000267807.7,ENST00000396245.1,ENST00000558067.1,ENST00000559000.1,ENST00000559237.1,ENST00000560002.1,ENST00000560121.1	ZNF280D-003,ZNF280D-201,ZNF280D-006,ZNF280D-007,ZNF280D-001,ZNF280D-005,ZNF280D-012	protein_coding,protein_coding,nonsense_mediated_decay,protein_coding,protein_coding,nonsense_mediated_decay,retained_intron
ZNF280D_SE_65924	ENSG00000137871.15	65924	ZNF280D	chr15	-	SE	56958997:56959184-56960328:56960439-56961020:56961155	56960328:56960439	0.056	0.413	-0.357	1.11022E-16	1.18136E-13	novel	0.85	0.15	12	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000267807.7,ENST00000396245.1,ENST00000558067.1,ENST00000559000.1,ENST00000559237.1,ENST00000560002.1,ENST00000560121.1	ZNF280D-003,ZNF280D-201,ZNF280D-006,ZNF280D-007,ZNF280D-001,ZNF280D-005,ZNF280D-012	protein_coding,protein_coding,nonsense_mediated_decay,protein_coding,protein_coding,nonsense_mediated_decay,retained_intron
ZNF532_SE_4653	ENSG00000074657.9	4653	ZNF532	chr18	+	SE	56620749:56621031-56621465:56621566-56646286:56646399	56621465:56621566	0.107	0.363	-0.256	8.16377E-10	1.71055E-07	known	0.85	0.1	12	NPC_SISO	protein_coding	ZNF532-024( E3 )	ENST00000585662.1	ZNF532-024	nonsense_mediated_decay	ENST00000336078.4,ENST00000589288.1,ENST00000591083.1,ENST00000591230.1,ENST00000591808.1,ENST00000592249.1	ZNF532-001,ZNF532-004,ZNF532-003,ZNF532-002,ZNF532-005,ZNF532-023	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,processed_transcript
